order_id,order_date,customer_id,product_id,sales_rep_id,region_id,quantity,unit_price,discount_pct,revenue,cogs,gross_profit
O090303,2020-02-17,C1160,P01,SR111,R04,1,1200,0.0951,1085.82,350,735.82
O090304,2020-02-15,C1013,P01,SR118,R01,1,1200,0.0041,1195.05,350,845.05
O090305,2020-02-25,C1152,P02,SR111,R04,4,800,0.074,2963.25,880,2083.25
O090306,2020-02-17,C1149,P02,SR115,R02,1,800,0.0962,723.03,220,503.03
O090307,2020-02-09,C1063,P01,SR111,R03,1,1200,0.0303,1163.58,350,813.58
O090308,2020-02-17,C1061,P01,SR126,R04,1,1200,0.046,1144.82,350,794.82
O090309,2020-02-23,C1152,P03,SR126,R04,1,5000,0.0649,4675.54,2500,2175.54
O090310,2020-02-21,C1115,P01,SR111,R03,2,1200,0.0052,2387.45,700,1687.45
O090311,2020-02-01,C1152,P01,SR118,R04,1,1200,0.0396,1152.52,350,802.52
O090312,2020-02-25,C1061,P01,SR111,R04,1,1200,0.0402,1151.72,350,801.72
O090313,2020-02-19,C1001,P01,SR111,R02,3,1200,0.0721,3340.4,1050,2290.4
O090314,2020-02-17,C1013,P02,SR111,R01,1,800,0.0,800.0,220,580.0
O090315,2020-02-24,C1131,P02,SR118,R01,1,800,0.0261,779.11,220,559.11
O090316,2020-02-23,C1001,P01,SR118,R02,1,1200,0.0,1200.0,350,850.0
O090317,2020-02-10,C1004,P02,SR118,R03,1,800,0.0429,765.7,220,545.7
O090318,2020-02-24,C1131,P02,SR115,R01,1,800,0.0004,799.7,220,579.7
O090319,2020-02-10,C1013,P01,SR118,R01,1,1200,0.0003,1199.62,350,849.62
O090320,2020-02-18,C1033,P01,SR111,R01,1,1200,0.0367,1155.99,350,805.99
O090321,2020-02-28,C1160,P03,SR115,R04,1,5000,0.1175,4412.6,2500,1912.6
O090322,2020-02-21,C1078,P01,SR115,R04,1,1200,0.014,1183.21,350,833.21
O090323,2020-02-02,C1123,P01,SR118,R01,1,1200,0.0461,1144.7,350,794.7
O090324,2020-02-01,C1149,P01,SR126,R02,1,1200,0.0124,1185.12,350,835.12
O090325,2020-02-11,C1004,P01,SR118,R03,3,1200,0.0417,3449.98,1050,2399.98
O090326,2020-02-03,C1152,P01,SR118,R04,1,1200,0.0,1200.0,350,850.0
O090327,2020-02-29,C1127,P01,SR118,R03,1,1200,0.0,1200.0,350,850.0
O090328,2020-02-02,C1093,P01,SR118,R01,2,1200,0.1248,2100.38,700,1400.38
O090329,2020-02-09,C1123,P01,SR111,R01,2,1200,0.0309,2325.91,700,1625.91
O090330,2020-02-19,C1002,P02,SR126,R03,1,800,0.0793,736.58,220,516.58
O090331,2020-02-26,C1061,P01,SR111,R04,2,1200,0.0014,2396.66,700,1696.66
O090332,2020-02-13,C1152,P02,SR111,R04,1,800,0.0963,722.97,220,502.97
O090333,2020-02-07,C1152,P02,SR118,R04,1,800,0.0,800.0,220,580.0
O090334,2020-02-23,C1001,P01,SR126,R02,1,1200,0.0031,1196.28,350,846.28
O090335,2020-02-15,C1123,P02,SR118,R01,1,800,0.1022,718.27,220,498.27
O090336,2020-02-19,C1152,P03,SR115,R04,1,5000,0.0393,4803.71,2500,2303.71
O090337,2020-02-21,C1149,P01,SR118,R02,2,1200,0.0657,2242.22,700,1542.22
O090338,2020-02-26,C1127,P01,SR115,R03,1,1200,0.116,1060.79,350,710.79
O090339,2020-02-17,C1152,P01,SR115,R04,2,1200,0.0809,2205.79,700,1505.79
O090340,2020-02-15,C1013,P02,SR115,R01,2,800,0.0,1600.0,440,1160.0
O090341,2020-02-20,C1078,P03,SR115,R04,1,5000,0.0411,4794.64,2500,2294.64
O090342,2020-02-07,C1110,P01,SR111,R04,1,1200,0.0264,1168.31,350,818.31
O090343,2020-02-21,C1110,P02,SR111,R04,1,800,0.0493,760.59,220,540.59
O090344,2020-02-29,C1127,P01,SR111,R03,1,1200,0.0,1200.0,350,850.0
O090345,2020-02-07,C1048,P01,SR126,R01,2,1200,0.0408,2302.07,700,1602.07
O090346,2020-02-24,C1106,P03,SR115,R04,1,5000,0.0519,4740.57,2500,2240.57
O090347,2020-02-29,C1004,P01,SR118,R03,1,1200,0.039,1153.22,350,803.22
O090348,2020-02-11,C1001,P01,SR111,R02,1,1200,0.0441,1147.12,350,797.12
O090349,2020-02-07,C1093,P02,SR115,R01,3,800,0.0533,2271.99,660,1611.99
O090350,2020-02-17,C1078,P01,SR118,R04,1,1200,0.0187,1177.58,350,827.58
O090351,2020-02-18,C1152,P01,SR118,R04,1,1200,0.0485,1141.84,350,791.84
O090352,2020-02-19,C1033,P01,SR126,R01,1,1200,0.0,1200.0,350,850.0
O090353,2020-02-11,C1123,P01,SR126,R01,2,1200,0.0,2400.0,700,1700.0
O090354,2020-02-21,C1013,P01,SR126,R01,2,1200,0.0508,2277.96,700,1577.96
O090355,2020-02-18,C1078,P01,SR115,R04,1,1200,0.0864,1096.29,350,746.29
O090356,2020-02-05,C1160,P01,SR115,R04,1,1200,0.0,1200.0,350,850.0
O090357,2020-02-19,C1160,P01,SR126,R04,1,1200,0.0,1200.0,350,850.0
O090358,2020-02-29,C1123,P01,SR115,R01,1,1200,0.0538,1135.39,350,785.39
O090359,2020-02-27,C1152,P01,SR115,R04,2,1200,0.0831,2200.52,700,1500.52
O090360,2020-02-03,C1160,P01,SR111,R04,1,1200,0.0241,1171.13,350,821.13
O090361,2020-02-08,C1061,P01,SR126,R04,1,1200,0.0594,1128.66,350,778.66
O090362,2020-02-23,C1101,P01,SR115,R04,1,1200,0.0842,1098.96,350,748.96
O090363,2020-02-22,C1078,P02,SR115,R04,1,800,0.0248,780.19,220,560.19
O090364,2020-02-19,C1002,P02,SR111,R03,1,800,0.0222,782.24,220,562.24
O090365,2020-02-20,C1002,P01,SR126,R03,2,1200,0.0502,2279.46,700,1579.46
O090366,2020-02-27,C1033,P02,SR111,R01,1,800,0.0574,754.06,220,534.06
O090367,2020-02-15,C1110,P01,SR126,R04,1,1200,0.0623,1125.23,350,775.23
O090368,2020-02-24,C1110,P01,SR111,R04,1,1200,0.0,1200.0,350,850.0
O090369,2020-02-29,C1115,P01,SR115,R03,1,1200,0.023,1172.39,350,822.39
O090370,2020-02-05,C1106,P03,SR115,R04,1,5000,0.1761,4119.75,2500,1619.75
O090371,2020-02-08,C1002,P01,SR115,R03,1,1200,0.0641,1123.03,350,773.03
O090372,2020-02-01,C1063,P01,SR126,R03,1,1200,0.0549,1134.07,350,784.07
O090373,2020-02-19,C1127,P01,SR111,R03,1,1200,0.0018,1197.9,350,847.9
O090374,2020-02-19,C1149,P01,SR118,R02,1,1200,0.0729,1112.53,350,762.53
O090375,2020-02-22,C1078,P02,SR118,R04,1,800,0.0065,794.78,220,574.78
O090376,2020-02-05,C1078,P03,SR111,R04,1,5000,0.0632,4684.09,2500,2184.09
O090377,2020-02-19,C1048,P03,SR126,R01,1,5000,0.0414,4792.94,2500,2292.94
O090378,2020-02-28,C1123,P01,SR118,R01,2,1200,0.0854,2194.95,700,1494.95
O090379,2020-02-03,C1078,P02,SR111,R04,1,800,0.0338,772.93,220,552.93
O090380,2020-02-19,C1001,P01,SR111,R02,1,1200,0.0,1200.0,350,850.0
O090381,2020-02-12,C1152,P02,SR115,R04,1,800,0.0,800.0,220,580.0
O090382,2020-02-24,C1078,P01,SR118,R04,2,1200,0.0,2400.0,700,1700.0
O090383,2020-02-23,C1101,P01,SR115,R04,1,1200,0.0558,1133.09,350,783.09
O090384,2020-02-22,C1115,P01,SR126,R03,1,1200,0.0245,1170.54,350,820.54
O090385,2020-02-23,C1160,P02,SR115,R04,2,800,0.0,1600.0,440,1160.0
O090386,2020-02-28,C1004,P01,SR115,R03,3,1200,0.0724,3339.28,1050,2289.28
O090387,2020-02-15,C1106,P01,SR111,R04,1,1200,0.076,1108.77,350,758.77
O090388,2020-02-18,C1004,P01,SR118,R03,1,1200,0.0339,1159.3,350,809.3
O090389,2020-02-22,C1063,P01,SR115,R03,1,1200,0.1018,1077.8,350,727.8
O090390,2020-02-21,C1078,P01,SR126,R04,1,1200,0.001,1198.79,350,848.79
O090391,2020-02-25,C1013,P01,SR118,R01,2,1200,0.0339,2318.73,700,1618.73
O090392,2020-02-20,C1127,P01,SR126,R03,2,1200,0.0103,2375.35,700,1675.35
O090393,2020-02-13,C1127,P02,SR115,R03,2,800,0.0091,1585.4,440,1145.4
O090394,2020-03-14,C1076,P01,SR125,R02,1,1200,0.0985,1081.77,350,731.77
O090395,2020-03-22,C1063,P02,SR111,R03,3,800,0.035,2315.94,660,1655.94
O090396,2020-03-02,C1002,P03,SR125,R03,1,5000,0.0,5000.0,2500,2500.0
O090397,2020-03-28,C1076,P01,SR118,R02,1,1200,0.0534,1135.87,350,785.87
O090398,2020-03-26,C1102,P02,SR118,R02,1,800,0.0373,770.13,220,550.13
O090399,2020-03-22,C1065,P01,SR125,R02,2,1200,0.0257,2338.38,700,1638.38
O090400,2020-03-04,C1076,P03,SR118,R02,1,5000,0.0112,4943.99,2500,2443.99
O090401,2020-03-13,C1085,P01,SR106,R03,1,1200,0.0665,1120.22,350,770.22
O090402,2020-03-05,C1085,P02,SR115,R03,1,800,0.1257,699.42,220,479.42
O090403,2020-03-14,C1013,P01,SR115,R01,1,1200,0.0212,1174.55,350,824.55
O090404,2020-03-11,C1048,P01,SR126,R01,3,1200,0.0836,3299.11,1050,2249.11
O090405,2020-03-07,C1149,P03,SR115,R02,1,5000,0.1783,4108.65,2500,1608.65
O090406,2020-03-16,C1093,P01,SR115,R01,3,1200,0.0289,3495.92,1050,2445.92
O090407,2020-03-23,C1061,P02,SR126,R04,1,800,0.0594,752.49,220,532.49
O090408,2020-03-26,C1103,P01,SR111,R02,1,1200,0.02,1176.01,350,826.01
O090409,2020-03-03,C1103,P02,SR118,R02,1,800,0.0,800.0,220,580.0
O090410,2020-03-20,C1002,P01,SR126,R03,2,1200,0.0352,2315.45,700,1615.45
O090411,2020-03-09,C1133,P02,SR125,R02,2,800,0.0768,1477.14,440,1037.14
O090412,2020-03-03,C1110,P03,SR111,R04,1,5000,0.0636,4682.06,2500,2182.06
O090413,2020-03-14,C1101,P01,SR126,R04,1,1200,0.1048,1074.28,350,724.28
O090414,2020-03-16,C1058,P01,SR115,R01,1,1200,0.0397,1152.35,350,802.35
O090415,2020-03-02,C1076,P01,SR125,R02,1,1200,0.0,1200.0,350,850.0
O090416,2020-03-03,C1068,P01,SR118,R02,1,1200,0.0086,1189.66,350,839.66
O090417,2020-03-01,C1112,P01,SR126,R04,1,1200,0.0684,1117.87,350,767.87
O090418,2020-03-02,C1112,P02,SR125,R04,1,800,0.0719,742.5,220,522.5
O090419,2020-03-08,C1001,P01,SR106,R02,2,1200,0.1162,2121.12,700,1421.12
O090420,2020-03-14,C1131,P01,SR118,R01,1,1200,0.0228,1172.63,350,822.63
O090421,2020-03-25,C1063,P01,SR126,R03,2,1200,0.0636,2247.46,700,1547.46
O090422,2020-03-13,C1061,P01,SR126,R04,3,1200,0.0,3600.0,1050,2550.0
O090423,2020-03-02,C1078,P02,SR125,R04,1,800,0.0525,757.97,220,537.97
O090424,2020-03-14,C1076,P01,SR118,R02,1,1200,0.0705,1115.44,350,765.44
O090425,2020-03-29,C1061,P02,SR126,R04,1,800,0.0692,744.66,220,524.66
O090426,2020-03-31,C1160,P02,SR126,R04,3,800,0.1215,2108.32,660,1448.32
O090427,2020-03-01,C1013,P01,SR118,R01,2,1200,0.0187,2355.2,700,1655.2
O090428,2020-03-13,C1102,P01,SR118,R02,1,1200,0.0524,1137.13,350,787.13
O090429,2020-03-05,C1076,P02,SR125,R02,1,800,0.059,752.78,220,532.78
O090430,2020-03-02,C1133,P03,SR118,R02,1,5000,0.0914,4542.96,2500,2042.96
O090431,2020-03-26,C1110,P02,SR115,R04,1,800,0.1048,716.16,220,496.16
O090432,2020-03-02,C1107,P01,SR125,R01,1,1200,0.068,1118.45,350,768.45
O090433,2020-03-08,C1058,P01,SR106,R01,2,1200,0.0148,2364.39,700,1664.39
O090434,2020-03-14,C1112,P03,SR118,R04,1,5000,0.1052,4473.76,2500,1973.76
O090435,2020-03-12,C1058,P01,SR125,R01,2,1200,0.031,2325.68,700,1625.68
O090436,2020-03-28,C1149,P01,SR106,R02,3,1200,0.0218,3521.59,1050,2471.59
O090437,2020-03-10,C1002,P01,SR115,R03,1,1200,0.0498,1140.24,350,790.24
O090438,2020-03-12,C1100,P01,SR125,R02,1,1200,0.0078,1190.65,350,840.65
O090439,2020-03-06,C1149,P01,SR125,R02,1,1200,0.062,1125.65,350,775.65
O090440,2020-03-18,C1085,P01,SR125,R03,3,1200,0.0092,3566.99,1050,2516.99
O090441,2020-03-25,C1002,P01,SR125,R03,1,1200,0.0974,1083.15,350,733.15
O090442,2020-03-06,C1102,P03,SR106,R02,1,5000,0.0117,4941.72,2500,2441.72
O090443,2020-03-20,C1093,P01,SR118,R01,2,1200,0.0873,2190.57,700,1490.57
O090444,2020-03-16,C1115,P01,SR125,R03,1,1200,0.0081,1190.25,350,840.25
O090445,2020-03-22,C1102,P02,SR125,R02,1,800,0.0491,760.72,220,540.72
O090446,2020-03-26,C1078,P02,SR115,R04,1,800,0.0574,754.05,220,534.05
O090447,2020-03-05,C1085,P01,SR115,R03,1,1200,0.0323,1161.19,350,811.19
O090448,2020-03-21,C1068,P02,SR125,R02,2,800,0.0,1600.0,440,1160.0
O090449,2020-03-26,C1065,P01,SR115,R02,3,1200,0.0387,3460.61,1050,2410.61
O090450,2020-03-13,C1103,P03,SR115,R02,1,5000,0.0269,4865.64,2500,2365.64
O090451,2020-03-04,C1068,P02,SR118,R02,1,800,0.0,800.0,220,580.0
O090452,2020-03-26,C1002,P01,SR125,R03,1,1200,0.0649,1122.09,350,772.09
O090453,2020-03-08,C1048,P02,SR111,R01,1,800,0.0,800.0,220,580.0
O090454,2020-03-09,C1106,P01,SR126,R04,4,1200,0.0631,4497.18,1400,3097.18
O090455,2020-03-06,C1107,P01,SR125,R01,1,1200,0.0,1200.0,350,850.0
O090456,2020-03-25,C1065,P01,SR125,R02,2,1200,0.0422,2298.81,700,1598.81
O090457,2020-03-12,C1115,P01,SR111,R03,1,1200,0.045,1145.97,350,795.97
O090458,2020-03-12,C1048,P01,SR118,R01,1,1200,0.0119,1185.78,350,835.78
O090459,2020-03-25,C1085,P01,SR125,R03,2,1200,0.0656,2242.47,700,1542.47
O090460,2020-03-29,C1093,P01,SR118,R01,1,1200,0.0312,1162.55,350,812.55
O090461,2020-03-23,C1063,P02,SR111,R03,2,800,0.0272,1556.48,440,1116.48
O090462,2020-03-09,C1102,P01,SR111,R02,3,1200,0.0,3600.0,1050,2550.0
O090463,2020-03-15,C1123,P01,SR118,R01,1,1200,0.0606,1127.28,350,777.28
O090464,2020-03-24,C1127,P03,SR118,R03,1,5000,0.0317,4841.64,2500,2341.64
O090465,2020-03-14,C1013,P02,SR111,R01,1,800,0.1309,695.29,220,475.29
O090466,2020-03-15,C1107,P02,SR126,R01,1,800,0.1039,716.88,220,496.88
O090467,2020-03-17,C1127,P03,SR106,R03,1,5000,0.0922,4538.83,2500,2038.83
O090468,2020-03-24,C1065,P02,SR111,R02,1,800,0.0285,777.22,220,557.22
O090469,2020-03-06,C1127,P02,SR118,R03,1,800,0.0572,754.21,220,534.21
O090470,2020-03-07,C1058,P01,SR126,R01,1,1200,0.0,1200.0,350,850.0
O090471,2020-03-20,C1085,P01,SR118,R03,1,1200,0.0434,1147.97,350,797.97
O090472,2020-03-27,C1112,P01,SR125,R04,3,1200,0.0,3600.0,1050,2550.0
O090473,2020-03-30,C1068,P02,SR125,R02,1,800,0.0692,744.62,220,524.62
O090474,2020-03-26,C1065,P01,SR111,R02,2,1200,0.0327,2321.49,700,1621.49
O090475,2020-03-31,C1061,P01,SR106,R04,1,1200,0.0512,1138.5,350,788.5
O090476,2020-03-30,C1123,P02,SR111,R01,2,800,0.0864,1461.68,440,1021.68
O090477,2020-03-14,C1093,P01,SR125,R01,1,1200,0.0225,1172.96,350,822.96
O090478,2020-03-07,C1127,P01,SR118,R03,1,1200,0.0,1200.0,350,850.0
O090479,2020-03-23,C1115,P01,SR111,R03,1,1200,0.0789,1105.35,350,755.35
O090480,2020-03-07,C1033,P02,SR125,R01,2,800,0.0,1600.0,440,1160.0
O090481,2020-03-22,C1115,P02,SR111,R03,1,800,0.066,747.24,220,527.24
O090482,2020-03-23,C1065,P01,SR115,R02,2,1200,0.0111,2373.27,700,1673.27
O090483,2020-03-21,C1065,P01,SR111,R02,1,1200,0.0456,1145.33,350,795.33
O090484,2020-03-27,C1112,P03,SR106,R04,1,5000,0.1892,4054.11,2500,1554.11
O090485,2020-03-13,C1106,P01,SR125,R04,1,1200,0.0,1200.0,350,850.0
O090486,2020-03-14,C1078,P03,SR115,R04,1,5000,0.1076,4462.2,2500,1962.2
O090487,2020-03-11,C1107,P02,SR111,R01,2,800,0.0712,1486.02,440,1046.02
O090488,2020-03-14,C1068,P01,SR115,R02,1,1200,0.0145,1182.57,350,832.57
O090489,2020-03-22,C1149,P01,SR125,R02,1,1200,0.0696,1116.43,350,766.43
O090490,2020-03-15,C1102,P01,SR111,R02,2,1200,0.0491,2282.06,700,1582.06
O090491,2020-03-06,C1002,P01,SR126,R03,3,1200,0.0154,3544.53,1050,2494.53
O090492,2020-03-02,C1093,P01,SR125,R01,1,1200,0.0,1200.0,350,850.0
O090493,2020-03-26,C1102,P02,SR115,R02,1,800,0.0636,749.12,220,529.12
O090494,2020-03-21,C1152,P01,SR111,R04,2,1200,0.012,2371.15,700,1671.15
O090495,2020-03-20,C1103,P01,SR106,R02,1,1200,0.0243,1170.85,350,820.85
O090496,2020-03-14,C1063,P01,SR118,R03,1,1200,0.0744,1110.67,350,760.67
O090497,2020-03-24,C1068,P01,SR111,R02,1,1200,0.0592,1129.01,350,779.01
O090498,2020-03-14,C1110,P01,SR118,R04,1,1200,0.091,1090.82,350,740.82
O090499,2020-03-18,C1152,P03,SR125,R04,1,5000,0.0032,4983.91,2500,2483.91
O090500,2020-03-19,C1002,P01,SR111,R03,2,1200,0.0557,2266.43,700,1566.43
O090501,2020-03-31,C1001,P01,SR125,R02,2,1200,0.1621,2011.04,700,1311.04
O090502,2020-03-19,C1106,P02,SR118,R04,2,800,0.0658,1494.76,440,1054.76
O090503,2020-03-05,C1133,P01,SR111,R02,1,1200,0.0459,1144.97,350,794.97
O090504,2020-03-24,C1106,P02,SR126,R04,1,800,0.0419,766.51,220,546.51
O090505,2020-03-27,C1048,P03,SR106,R01,1,5000,0.1076,4461.77,2500,1961.77
O090506,2020-03-06,C1149,P02,SR125,R02,1,800,0.0775,738.0,220,518.0
O090507,2020-03-10,C1093,P02,SR115,R01,2,800,0.0204,1567.41,440,1127.41
O090508,2020-03-31,C1131,P01,SR126,R01,1,1200,0.0332,1160.17,350,810.17
O090509,2020-03-29,C1101,P02,SR126,R04,1,800,0.0537,757.01,220,537.01
O090510,2020-03-21,C1068,P01,SR111,R02,2,1200,0.0172,2358.75,700,1658.75
O090511,2020-03-28,C1149,P01,SR115,R02,1,1200,0.0368,1155.83,350,805.83
O090512,2020-03-04,C1160,P03,SR125,R04,1,5000,0.0314,4842.94,2500,2342.94
O090513,2020-03-03,C1127,P03,SR118,R03,1,5000,0.0,5000.0,2500,2500.0
O090514,2020-03-15,C1048,P03,SR106,R01,1,5000,0.0956,4522.1,2500,2022.1
O090515,2020-03-02,C1048,P02,SR106,R01,1,800,0.0561,755.14,220,535.14
O090516,2020-03-07,C1033,P01,SR125,R01,1,1200,0.0815,1102.2,350,752.2
O090517,2020-03-13,C1101,P01,SR125,R04,1,1200,0.0171,1179.48,350,829.48
O090518,2020-03-12,C1068,P01,SR106,R02,1,1200,0.0,1200.0,350,850.0
O090519,2020-03-10,C1061,P01,SR125,R04,1,1200,0.0,1200.0,350,850.0
O090520,2020-03-06,C1103,P01,SR118,R02,1,1200,0.0667,1119.96,350,769.96
O090521,2020-03-24,C1068,P01,SR126,R02,1,1200,0.1229,1052.47,350,702.47
O090522,2020-03-26,C1112,P01,SR115,R04,1,1200,0.0668,1119.79,350,769.79
O090523,2020-03-29,C1058,P01,SR111,R01,1,1200,0.0827,1100.74,350,750.74
O090524,2020-03-25,C1068,P03,SR125,R02,1,5000,0.0471,4764.51,2500,2264.51
O090525,2020-03-11,C1131,P01,SR125,R01,1,1200,0.091,1090.83,350,740.83
O090526,2020-03-04,C1093,P01,SR125,R01,2,1200,0.0182,2356.27,700,1656.27
O090527,2020-03-24,C1127,P01,SR106,R03,1,1200,0.0068,1191.85,350,841.85
O090528,2020-03-02,C1058,P01,SR126,R01,4,1200,0.023,4689.52,1400,3289.52
O090529,2020-03-22,C1112,P03,SR115,R04,1,5000,0.0799,4600.59,2500,2100.59
O090530,2020-03-11,C1093,P03,SR118,R01,1,5000,0.0537,4731.37,2500,2231.37
O090531,2020-03-12,C1103,P02,SR126,R02,1,800,0.0,800.0,220,580.0
O090532,2020-03-26,C1149,P03,SR106,R02,1,5000,0.0762,4618.8,2500,2118.8
O090533,2020-03-15,C1078,P02,SR106,R04,1,800,0.0592,752.64,220,532.64
O090534,2020-03-01,C1110,P01,SR125,R04,1,1200,0.0468,1143.84,350,793.84
O090535,2020-03-28,C1152,P01,SR115,R04,1,1200,0.0681,1118.31,350,768.31
O090536,2020-03-27,C1068,P01,SR126,R02,1,1200,0.0,1200.0,350,850.0
O090537,2020-03-31,C1048,P01,SR125,R01,2,1200,0.1211,2109.43,700,1409.43
O090538,2020-03-04,C1001,P02,SR115,R02,1,800,0.0258,779.39,220,559.39
O090539,2020-03-14,C1149,P01,SR111,R02,1,1200,0.0547,1134.33,350,784.33
O090540,2020-03-16,C1107,P01,SR125,R01,1,1200,0.0,1200.0,350,850.0
O090541,2020-03-09,C1110,P01,SR106,R04,2,1200,0.0205,2350.74,700,1650.74
O090542,2020-03-04,C1004,P02,SR111,R03,1,800,0.049,760.78,220,540.78
O090543,2020-03-20,C1107,P01,SR126,R01,3,1200,0.0,3600.0,1050,2550.0
O090544,2020-03-08,C1085,P01,SR118,R03,1,1200,0.0335,1159.76,350,809.76
O090545,2020-03-31,C1123,P03,SR118,R01,1,5000,0.0632,4684.15,2500,2184.15
O090546,2020-03-08,C1001,P01,SR118,R02,2,1200,0.0,2400.0,700,1700.0
O090547,2020-03-17,C1106,P01,SR126,R04,2,1200,0.0326,2321.75,700,1621.75
O090548,2020-03-03,C1110,P02,SR106,R04,1,800,0.0464,762.89,220,542.89
O090549,2020-03-02,C1152,P01,SR111,R04,1,1200,0.0594,1128.72,350,778.72
O090550,2020-03-09,C1078,P03,SR125,R04,1,5000,0.0225,4887.66,2500,2387.66
O090551,2020-03-31,C1013,P01,SR106,R01,2,1200,0.028,2332.76,700,1632.76
O090552,2020-03-11,C1123,P01,SR125,R01,3,1200,0.0746,3331.45,1050,2281.45
O090553,2020-03-11,C1112,P01,SR111,R04,4,1200,0.0,4800.0,1400,3400.0
O090554,2020-03-18,C1048,P01,SR111,R01,2,1200,0.0702,2231.47,700,1531.47
O090555,2020-03-17,C1033,P02,SR111,R01,1,800,0.0484,761.31,220,541.31
O090556,2020-03-26,C1078,P01,SR111,R04,1,1200,0.1022,1077.31,350,727.31
O090557,2020-03-12,C1048,P01,SR115,R01,1,1200,0.0499,1140.16,350,790.16
O090558,2020-03-31,C1100,P02,SR115,R02,1,800,0.0,800.0,220,580.0
O090559,2020-03-20,C1100,P01,SR111,R02,2,1200,0.0427,2297.59,700,1597.59
O090560,2020-03-09,C1102,P03,SR125,R02,1,5000,0.0441,4779.62,2500,2279.62
O090561,2020-03-24,C1115,P01,SR106,R03,1,1200,0.0616,1126.05,350,776.05
O090562,2020-03-30,C1103,P01,SR126,R02,2,1200,0.0665,2240.43,700,1540.43
O090563,2020-03-08,C1093,P01,SR125,R01,2,1200,0.0,2400.0,700,1700.0
O090564,2020-03-15,C1085,P01,SR106,R03,1,1200,0.0449,1146.07,350,796.07
O090565,2020-03-15,C1076,P02,SR126,R02,1,800,0.0313,774.94,220,554.94
O090566,2020-03-29,C1149,P01,SR126,R02,1,1200,0.0509,1138.86,350,788.86
O090567,2020-03-12,C1076,P01,SR115,R02,1,1200,0.1027,1076.79,350,726.79
O090568,2020-03-06,C1001,P01,SR125,R02,1,1200,0.0473,1143.29,350,793.29
O090569,2020-03-23,C1152,P01,SR111,R04,1,1200,0.0401,1151.87,350,801.87
O090570,2020-03-28,C1133,P02,SR126,R02,1,800,0.0279,777.7,220,557.7
O090571,2020-03-29,C1127,P01,SR126,R03,1,1200,0.0828,1100.64,350,750.64
O090572,2020-03-06,C1112,P02,SR118,R04,1,800,0.0677,745.82,220,525.82
O090573,2020-03-29,C1100,P01,SR125,R02,1,1200,0.042,1149.58,350,799.58
O090574,2020-03-21,C1061,P01,SR115,R04,1,1200,0.0273,1167.26,350,817.26
O090575,2020-03-25,C1100,P01,SR125,R02,1,1200,0.0461,1144.73,350,794.73
O090576,2020-03-16,C1063,P02,SR115,R03,1,800,0.0,800.0,220,580.0
O090577,2020-03-09,C1115,P01,SR111,R03,2,1200,0.0308,2326.09,700,1626.09
O090578,2020-03-09,C1127,P01,SR111,R03,1,1200,0.048,1142.4,350,792.4
O090579,2020-03-22,C1133,P01,SR126,R02,1,1200,0.0373,1155.22,350,805.22
O090580,2020-03-29,C1107,P01,SR111,R01,1,1200,0.009,1189.16,350,839.16
O090581,2020-03-15,C1110,P01,SR125,R04,1,1200,0.0311,1162.74,350,812.74
O090582,2020-03-31,C1100,P01,SR115,R02,1,1200,0.0862,1096.56,350,746.56
O090583,2020-03-20,C1001,P02,SR106,R02,1,800,0.0477,761.8,220,541.8
O090584,2020-03-28,C1078,P01,SR115,R04,1,1200,0.0766,1108.05,350,758.05
O090585,2020-03-22,C1076,P01,SR126,R02,4,1200,0.0875,4380.21,1400,2980.21
O090586,2020-03-30,C1076,P03,SR118,R02,1,5000,0.017,4914.96,2500,2414.96
O090587,2020-03-21,C1131,P01,SR118,R01,1,1200,0.092,1089.62,350,739.62
O090588,2020-03-29,C1058,P01,SR106,R01,1,1200,0.0428,1148.68,350,798.68
O090589,2020-03-30,C1061,P02,SR118,R04,1,800,0.0,800.0,220,580.0
O090590,2020-03-06,C1101,P01,SR126,R04,1,1200,0.073,1112.35,350,762.35
O090591,2020-03-12,C1093,P01,SR115,R01,1,1200,0.0529,1136.56,350,786.56
O090592,2020-03-15,C1101,P01,SR126,R04,1,1200,0.1017,1077.97,350,727.97
O090593,2020-03-01,C1160,P03,SR111,R04,1,5000,0.1902,4048.84,2500,1548.84
O090594,2020-03-06,C1013,P03,SR111,R01,1,5000,0.1302,4348.92,2500,1848.92
O090595,2020-03-22,C1127,P03,SR106,R03,1,5000,0.0723,4638.69,2500,2138.69
O090596,2020-03-30,C1133,P01,SR115,R02,1,1200,0.0363,1156.43,350,806.43
O090597,2020-03-25,C1004,P01,SR111,R03,1,1200,0.0233,1172.05,350,822.05
O090598,2020-03-02,C1002,P01,SR111,R03,2,1200,0.0816,2204.2,700,1504.2
O090599,2020-03-18,C1149,P01,SR106,R02,1,1200,0.0059,1192.89,350,842.89
O090600,2020-04-05,C1106,P01,SR106,R04,1,1200,0.1166,1060.07,350,710.07
O090601,2020-04-02,C1134,P01,SR118,R03,1,1200,0.0329,1160.46,350,810.46
O090602,2020-04-05,C1134,P02,SR118,R03,1,800,0.0787,737.03,220,517.03
O090603,2020-04-03,C1101,P02,SR111,R04,1,800,0.0431,765.55,220,545.55
O090604,2020-04-26,C1160,P03,SR125,R04,1,5000,0.0,5000.0,2500,2500.0
O090605,2020-04-11,C1085,P01,SR111,R03,1,1200,0.0664,1120.33,350,770.33
